dataset,model,metric_type,metric_value,metric_90pct_ci,metric_95pct_ci
seno_screen,chemberta,seno_kills_young,0.41674758057492456,[0.4058-0.4277],[0.4037-0.4297]
seno_screen,chemberta,seno_kills_sen,0.38495998887896077,[0.3700-0.4000],[0.3671-0.4028]
seno_screen,chemberta,seno_senolytic,0.3724810288207619,[0.3398-0.4052],[0.3335-0.4115]
seno_screen,chemberta,seno_avg,0.3913961994248824,[0.3789-0.4039],[0.3765-0.4063]
