,smiles,stat3_25,imr90_viability,is_hit
19063,O=C1C=C(C)C2=CN=C(N3CCOC(C(NC4CC4)=O)C3)N=C2N1C1CCCC1,0.445214053,1.380842663,0
19064,S1CCN(C(CC2C=CC(F)=CC=2)=O)CCC1C1C=CC=CC=1,0.987565718,0.849123803,0
19065,FC(C1C=CC(N2CC3CN(C4C=C(C)N=C(C5CC5)N=4)CC3C2)=NC=1)(F)F,0.33188684,1.477113419,0
19066,FC1C=NC(OC2CCCN(C(C3C=CC=C(C#N)C=3)=O)C2)=NC=1,0.817574898,0.783281951,0
19067,FC(C1C=CC(N2CC3CN(C(C4(CC4)C4C=CC=CC=4OC)=O)CC3C2)=NC=1)(F)F,0.461403655,1.133214344,0
19068,ClC1C=NC(OC2CCCN(S(C3C=C(F)C=C(F)C=3)(=O)=O)C2)=NC=1,0.696152883,0.997595868,0
19069,S1CCN(C(C2CN(C3C4=CC(C)=NN4C=CN=3)CCO2)=O)CC1,0.898522907,0.904210612,0
19070,S1C=CC=C1C(N1CCCC(OC2C=C(C)N=C(C)N=2)C1)=O,0.858048903,0.975823463,0
19071,O=C(C1CCN(C2C3=NN=C(C)N3C=CN=2)C1)NC(C)(C)C,0.809480097,1.010711775,0
19072,O=C(C1C=CC(N2C=CC=C2)=CC=1)N1CCCC(OC2C=CN=C(C)N=2)C1,0.639489276,1.315000811,0
19073,O=C1C=CC(N2C(C)=CC(C)=N2)=NN1C1CCN(C(C2CCCC3=CC=CC=C23)=O)CC1,0.736626888,1.422551247,0
19074,S(CC(C)C)(NCC1=CC=C(C(C2C=CC=CC=2)O)S1)(=O)=O,1.028039723,0.864600573,0
19075,S(C1CCCCC1)(N1CCC(COC2C=CC(F)=CN=2)C1)(=O)=O,1.270883752,0.80741522,0
19076,ClC1C=NC(N(C)C2CCN(C3C(C#N)=CN=C(SC)N=3)CC2)=NC=1,1.117082534,0.691208286,0
19077,C1(C(OCC)=O)C2CC(C)(C)OCC=2SC=1NC(=O)C1C=C(OC)C(OC)=C(OC)C=1,1.33564216,1.116688301,0
19078,ClC1C=CC=CC=1CNC(CN1CCC(C2=NN=C(C3CC3)O2)CC1)=O,1.319452558,0.880864298,0
19079,C(=O)(N1CCCC1)C1=CC=CC=C1NC(=O)C1=CC=C(C=C1)C(OC)=O,1.181840941,0.783281951,0
19080,FC(C1C=CC=NC=1N(C)C1CCCN(C(C2(CCOCC2)C2C=CC=CC=2)=O)C1)(F)F,0.906617708,1.010711775,0
19081,ClC1C=CC2N=C(N(CCCN(C)C)C(CC3C=CC=CC=3)=O)SC=2C=1,0.550446466,0.27989345,0
19082,O=C(NCC1C=CC(OC)=CC=1)N1CCC(C2=NN=C(C3=CC=CO3)O2)CC1,0.898522907,0.78485586,0
19083,FC1C=CC=C(N2CC(NC(NC3C(C)=CC=CN=3)=O)CC2=O)C=1,0.906617708,0.785380497,0
19084,ClC1C=CC=C(NC(N2CCN(C3C=C(N4C=CC=N4)N=CN=3)CC2)=O)C=1C,0.866143704,1.04087836,0
19085,N1(C(C)=CC(C)=N1)C1C=CN=C(N2CCC(CC2)C(=O)N2CCN(CC2)C2C=CC=CN=2)N=1,0.849954102,1.115901347,0
19086,S1C2C=C(C)C=C(C)C=2N=C1N(CCN1C=CC=N1)C(C1C=CC(C(OC)=O)=CC=1)=O,0.898522907,0.850435394,0
19087,S1C2C=CC=C(F)C=2N=C1N(CCCN(C)C)C(C1C=CC=C(N2C(=O)CCC2=O)C=1)=O,0.987565718,0.882962843,0
19088,ClC1C=CC=CC=1C1CCN(C(C2C=C3C=CC=CN3C=2)=O)CCS1,0.914712509,1.065273947,0
19089,S(C1C=CC(OC)=C(C)C=1)(NCCC1=C(C)N=C(C2C=CC=CC=2)S1)(=O)=O,0.785195694,1.375071664,0
19090,ClC1C=CC2N3C(=NN=C3N(CCC)C(=O)C=2C=1)SCC(NC1C=CC=CC=1OC)=O,0.898522907,1.062388447,0
19091,ClC1C=CC(OCC(N(CCN(C)C)C2=NC3C(=CC=C(OC)C=3S2)OC)=O)=CC=1,0.08094801,0.252874682,0
19092,ClC1C=CC=C(S(N2CCN(C3C=CC(C4N=C(C5CC5)ON=4)=CN=3)CC2)(=O)=O)C=1,0.841859301,1.123770891,0
19093,FC(C1C=CC(N2N=C(C(NCCCOCC)=O)N=N2)=CC=1)(F)F,0.744721689,1.054518903,0
19094,O=C(C1C=CC=CN=1)N1CCC(C2=NN=C(C(C)C)O2)CC1,1.028039723,0.873257072,0
19095,FC1C=CC(OCC2CCN(CC3C=CN=C4C=CC=CC=34)C2)=NC=1,0.817574898,1.250995186,0
19096,ClC1C=CC=C(S(N(CCC2=CC=CS2)C2CC2)(=O)=O)C=1C,0.71915177,1.031556618,0
19097,S1C2C(C3=CC=CS3)=NN(CC(N(C(C)C)C3C=CC=CC=3)=O)C(=O)C=2N=C1N1CCCC1,0.928904369,1.722098981,0
19098,O=C(CCC1C=CC(C#N)=CC=1)N1CCC(C2C=CC3=CC=CN=C3N=2)CC1,0.759104646,1.367968792,0
19099,S(C(F)F)(C1C=CC=CC=1C(N1CCC2CN(C3C=CC(C#N)=CN=3)CC12)=O)(=O)=O,0.858986836,1.08402035,0
19100,S1C=CN=C1N1CC2CN(C(C3C=CC(N4C(C)=CC(C)=N4)=NN=3)=O)CC2C1,0.779081084,1.760756467,0
19101,S(N(C)C)(N1CCC2CN(C3C=CC(C(F)(F)F)=CN=3)CC12)(=O)=O,0.789069303,1.126589606,0
19102,S1(C2C=CC=CC=2N(CC(OCC)=O)C(=O)N1C1C=C(C)C=C(C)C=1)(=O)=O,0.589304922,1.201603538,0
19103,O=C1CC(C(N2CCC(OC3N=CC(OC)=CN=3)CC2)=O)CN1C1CCOCC1,0.769092865,0.996350693,0
19104,S1C=C(CN2CCC3C=CC=CC=3C2)N=C1NC(C1C=CC=CC=1F)=O,0.809045741,1.313434124,0
19105,N#CC1C=CC(N2CC3CCN(C4C5=CC=NN5C=CN=4)C3C2)=NC=1,0.699175332,1.353242131,0
19106,O=C(C1C=NN2C=CC=CC=12)N1CCN(C(COC2C=CC(C(C)C)=CC=2)=O)CC1,0.829022179,1.337825157,0
19107,ClC1C=CC(OCC(NC2C=C(C3=CN4N=C(OC)C=CC4=N3)C=CC=2OC)=O)=CC=1,0.81903396,0.999111942,0
19108,ClC1C=CC=C(NC(NCCN2C(=O)C=CC=N2)=O)C=1C,0.599293141,1.065381919,0
19109,O=C(CC1CCCC1)NC1C=C(C2=CN3N=C(OC)C=CC3=N2)C=CC=1C,1.368386006,1.10542003,0
19110,O=C(C1=CN(C)C2C=CC=CC1=2)N1CCC(COC2C=CC(C3CC3)=NN=2)C1,0.539363827,1.204594891,0
19111,S1C2C(C3C=CC=CC=3)=NN(CC(NC3C(C)=CC(C)=CC=3C)=O)C(=O)C=2N=C1N1CCOCC1,0.519387389,0.650504252,0
19112,S(C1=CN(C(C)C)C=N1)(N1CC(OC2C=CN=C(C)C=2)C1)(=O)=O,0.649234237,1.108641487,0
19113,O=C(C1C=NN2C=CC=CC=12)N1CCC2CN(C3C=CC=CN=3)CC12,0.839010398,1.133262624,0
19114,FC(C1C=CC(N2CC3CCN(C4C=CC=C(C#N)N=4)C3C2)=NC=1)(F)F,0.569328484,1.365667751,0
19115,O=C1N(CC(N2CCC(C3C=CC4C(=NC=CC=4)N=3)CC2)=O)C2C=CC=CC=2O1,0.629257798,1.288582882,0
19116,S1C=C(C2C=CC(OC)=CC=2)N=C1CN1CCN(C(CC2C=CC=C(C)C=2)=O)CC1,0.439481637,1.441141892,0
19117,FC1C=CC=C(F)C=1C(NC1C=C(C2=CN3N=C(OC)C=CC3=N2)C=CC=1C)=O,0.559340265,1.108641487,0
19118,ClC1C=C(Cl)C=CC=1C(NCC1N(C2C=CC=CC=2OC)C(SCC)=NN=1)=O,1.22855094,1.293415068,0
19119,N1(CCCC(C1)C(=O)NC1CC1)C1C=CC(=NN=1)SCC(=O)NCC1=CC=CS1,1.168621626,1.093684721,0
19120,S(C1C=CC(NC(C)=O)=CC=1)(N1CCC2CN(C3C=CC=CN=3)CC12)(=O)=O,1.208574502,1.180664066,0
19121,ClC1=CN(CC2CN(C(CN3C=NC(C4CC4)=CC3=O)=O)C2)N=C1,1.138656969,1.079418268,0
19122,S1C=CC=C1C(NCC(C)(C1C=CC2=C(OCO2)C=1)O)=O,1.278492035,0.95677279,0
19123,C1(ON=C(C2=CC=NC=C2)N=1)C1C(=O)C=CN(C2C=CC=CC=2)N=1,1.138656969,1.387987848,0
19124,S(C1C(C)=NOC=1C)(NCC(C(F)(F)F)(C1C=CC=CC=1)O)(=O)=O,1.478256416,0.993129236,0
19125,S(N1CC2CN(C3N=CC=C(C(F)(F)F)N=3)CC2C1)(N1CCCCCC1)(=O)=O,0.958869026,1.125439085,0
19126,FC1C=CC(CCNC(C2=CC(=O)C(OCC)=CN2C)=O)=CC=1,1.108692312,0.973800493,0
19127,FC(C1C=CN=C(N2CC3CN(C(C4=CN(C)C(=O)C=C4OC)=O)CC3C2)N=1)(F)F,1.278492035,1.012688083,0
19128,S(CCCNC(CC1C=CC(OC)=CC=1)=O)(N1CCN(C2C=CC=CN=2)CC1)(=O)=O,1.168621626,0.985765905,0
19129,S(C1C=C(C)C=CC=1C)(N1CC(NC2N=CC=CN=2)C1)(=O)=O,1.42831532,1.124058461,0
19130,FC1C=CC(COC2=CN(C)C(C(N3CCN(C4N=CC=CN=4)CC3)=O)=CC2=O)=CC=1,0.958869026,1.004174232,0
19131,S(C1CC1)(NC1CCN(C2C(C#N)=C(C)C=C(C)N=2)CC1)(=O)=O,1.568150387,1.076196811,0
19132,FC1C=NC(OCC23CCCC2CN(C(NCC2CCCO2)=O)C3)=NC=1,1.148645188,0.99842163,0
19133,ClC1C=NC(N(C)C2CCN(CC3N4CCCC4=NN=3)CC2)=NC=1,1.598115044,1.160875115,0
19134,S1C=CC=C1C1(CCCC1)C(NCC1C=CC2OCOC=2C=1)=O,0.948880807,1.149600014,0
19135,ClC1C=NC(N(C)C2CCN(CC3N(C)N=CN=3)CC2)=NC=1,1.588126825,1.119226275,0
19136,FC(C1C=CC(N2CC3CCN(C(C4C=CC=C(OC)C=4)=O)C3C2)=NC=1)(F)F,0.739128208,1.185496252,0
19137,N1(C2C=C(OC)C=C(OC)C=2)C(=O)C2C=CC(=CC=2N=C1N(CC)CC)C(OC)=O,1.398350663,1.508792493,0
19138,FC1C=CC(COC2=COC(C(NC(C)CCC3C=CC=CC=3)=O)=CC2=O)=CC=1,1.008810121,1.280529239,0
19139,O=C1C(C)=C(C)N=CN1CC(N1CC(CN2C=C(C)C=N2)C1)=O,1.348409568,1.281909864,0
19140,ClC1C=CC2=NC=NC(N3CC(OC4C=CN=C(C)C=4)C3)=C2C=1,0.379552323,0.786265662,0
19141,O=C(C1(CCOCC1)C1C=CC=CC=1)NCCN1C=C(C2C=COC=2)C=N1,1.038774778,1.119916587,0
19142,S(N1CC2CN(C3C4N=CN(C)C=4N=CN=3)CC2C1)(N1CCOCC1)(=O)=O,0.839010398,1.07780754,0
19143,ClC1C=CC(C2(CCCC2)C(NCCN2C=C(C3=CC=CO3)C=N2)=O)=CC=1,0.619269579,1.360145253,0
19144,S1C=C(C(NCC2CCCO2)=O)N=C1NC1C=CC=CC=1,1.138656969,1.264421953,0
19145,N1=C(C2=CC=C(N=C2)N2CCN(CC2)CCOC2=CC=C(C=C2)Cl)ON=C1C1C=CC=C(F)C=1,0.769092865,1.125899294,0
19146,N#CC1C=CC(N2CC3CCN(CC4=CN(C)N=C4)C3C2)=NC=1,1.118680531,1.172610423,0
19147,C1(OC2=CC=C(C)C=C2N=1)C1C=C(C=CC=1O)NC(COC1C=CC=C(C)C=1)=O,1.12866875,0.808355655,0
19148,FC(C1C=C(OC2CN(C3C4N=CN(C)C=4N=CN=3)C2)C=CN=1)(F)F,1.008810121,1.032937243,0
19149,O=C(C1C2CCCCC=2NN=1)N1CCC2CN(C3C=CC=CN=3)CC12,0.988833683,1.231747173,0
19150,N#CC1C=CC(N2CC3CCN(C4N(C)C5N=CC=CC=5N=4)C3C2)=NC=1,1.078727655,1.129811063,0
19151,C1(C=CC(=O)N(CC(=O)NC2C=C(C)C=C(C)C=2)C=1)C1ON=C(CCC)N=1,1.008810121,0.866571988,0
19152,S1C=CN=C1N1CC2CN(C(C3C=CC(OC4CCCC4)=NC=3)=O)CC2C1,0.839010398,1.333453179,0
19153,S(CC1C=CC=CC=1C)C1N(C)C(=O)C(C(NC2C=CC(F)=CC=2)=O)=CN=1,1.298468473,0.952630917,0
19154,O(CC1CCN(C2C3C=CN=CC=3N=C(C)N=2)C1)C1C=CC(C(C)(C)C)=NN=1,0.359575885,1.112553257,0
19155,O=C(C1C=CC(N2C(C)=CC(C)=N2)=NN=1)N1CC2CCCC2(COC2N=CC(C)=CN=2)C1,0.848998617,1.208966869,0
19156,N1=C(N2CCC(C3C=CC4=CC=CN=C4N=3)CC2)C=CC2=NN=CN12,0.978845464,1.204364787,0
19157,S(C)(C1C=CC=C(C(N(CCCN2C=CN=C2)C2=NC3C=CC=CC=3S2)=O)C=1)(=O)=O,1.208574502,0.767397127,0
19158,S(C)(N1CCC(C(N2CC3CN(C4C=CC(C(C)(C)C)=NN=4)CC3C2)=O)CC1)(=O)=O,0.839010398,1.12175742,0
19159,S1C=CC=C1C(N1CCN(CC(C2=CC=CO2)O)CC1)=O,0.779081084,0.952170708,0
19160,O=C1C2=CC(C3C=CC=C(OC)C=3)=NN2C=CN1CC(OC)=O,1.338421349,1.530652381,0
19161,S1C(C)=C(C)C(CN2CCCC2)=C1NC(C1C=CC=CC=1F)=O,1.268503816,1.476347817,0
19162,S1CCN(C(C2CN(CCN3N=CC=N3)CCO2)=O)CC1,1.398350663,1.078497852,0
19163,S(C1CC1)(NC1CCCN(C2=NC3CCCCC=3S2)C1)(=O)=O,1.658044358,0.948949251,0
19164,S(CC1C=CC=CC=1)(NCC(C)(C1C=CC2OCOC=2C=1)O)(=O)=O,1.168621626,1.146378557,0
19165,S(C1CC1)(NC1CCCN(CC2C=C(C)C=CC=2C)C1)(=O)=O,1.528197511,1.207586244,0
19166,O=C(C1C=CC=C2C=CC=CC=12)NCC(C)(CCC1C=CC=CC=1)O,1.028786559,1.443442932,0
19167,S(C1CC1)(NC1CCCN(C2C3C=CN(C)C=3N=CN=2)C1)(=O)=O,0.958869026,0.981624031,0
19168,S1C=CC=C1CNC(NCC1(CCC2C=CC=CC1=2)O)=O,1.238539159,0.899246769,0
19169,S(C1CC1)(NC1CCCN(C2C(=O)N(C)C=CN=2)C1)(=O)=O,1.288480254,0.829985439,0
19170,S1C=CC=C1C(C)(CNC(NCCC1C=CC(OC)=CC=1)=O)O,1.238539159,1.029485681,0
19171,C1(N=CN=C(C2C=CC(=CC=2)C)C=1)N1CCN(CC1)C(=O)CC1=CC=C(C=C1)C,0.689187113,1.160645011,0
19172,O=C(NCC1(CCCC1)O)NCC1C=CC(OC)=C(OC)C=1,1.338421349,1.113933881,0
19173,O=C(C1C=C(C2CC2)N=CN=1)N1CCN(C2C=C(C)C=CC=2C)CC1,1.338421349,1.178593129,0
19174,BrC1C=CC(S(NCC(C2CCCCC2)O)(=O)=O)=CC=1,1.178609845,1.20620562,0
19175,O=C(C1C=CC(C(C)(C)C)=CC=1)N1CC(NC2C=CN=CN=2)C1,1.618091482,1.1544322,0
19176,ClC1C=C(Cl)C=CC=1OCC(NCC(C)(CC1C=CC(OC)=CC=1)O)=O,0.689187113,1.037769429,0
19177,N1(CC(=O)NC2C=C(C)C=CC=2C)C(=O)C=C(C2C=CC(=CC=2)F)N1,1.757926548,0.944117065,0
19178,S(C1C=CC=CC=1OC)(N1CCC(OC2N=CC(C3C=CN=CC=3)=CN=2)CC1)(=O)=O,0.978845464,0.991748611,0
19179,N1C=CC=C2N=C(N3CC(N4C(C)=NC5C=CC=CC4=5)C3)N(C)C=12,1.648056139,1.057098172,0
19180,FC(C1=NN=C(CN2CCC(OC3N=CC(OC)=CN=3)CC2)O1)(F)F,1.368386006,0.992438924,0
19181,S1C(C)=NC2C=C(NC(C3C4CCCCC=4N=CN=3)=O)C=CC1=2,1.188598064,1.260510184,0
19182,BrC1C=C(CN2CCC3CN(C4C=CC=CN=4)CC23)SC=1,1.058751217,1.458169594,0
19183,O=C(C1CCC2C=CC=CC=2O1)N1CC(N2CC3CCCC3C2)C1,1.707985453,1.243482482,0
19184,S(CC1C=CC(F)=CC=1)(N1CC(OC2C=CN=C(C)C=2)C1)(=O)=O,1.448291758,1.297787046,0
19185,FC1C=CC=C(C2C=CC(OCC3CCN(C(C4CCC(=O)NC4)=O)C3)=NN=2)C=1,1.707985453,1.211498014,0
19186,S(CCC1C=CC=CC=1)(N1CCC2CN(C3C=CC(C(F)(F)F)=CN=3)CC12)(=O)=O,1.528197511,1.095985762,0
19187,S(C1C=CC=CC=1)(N1CCN(CC(C2=CC=CO2)O)CC1)(=O)=O,1.22855094,0.884750211,0
19188,BrC1C=CC(C(N2CCC3(C(=O)N(CC4C=CC(C)=CC=4)C(=O)N3)CC2)=O)=CC=1,1.338421349,1.046053176,0
19189,C1(N=NN(C2C=CC(Br)=CC=2F)C=1C)C1=NSC(NC2C=C(OC)C=C(OC)C=2)=N1,0.689187113,0.31478239,0
19190,FC(C1C=CC(N2CC3CCN(C(C4C=CC(=O)N(C)N=4)=O)C3C2)=NC=1)(F)F,1.218562721,1.057328276,0
19191,N1(CC2C=CC=CC=2)C(=O)C2SC=CC=2N=C1N1CCCC(C1)C(=O)NC(C)C1C=CC(=CC=1)F,1.188598064,1.381775037,0
19192,O(CC1CCN(C2N=CC(OC)=CN=2)C1)C1C=CC(C2CC2)=NN=1,1.288480254,1.199532601,0
19193,N1(CC2=CC=C(C=C2)F)C(=O)C2SC=CC=2N=C1N1CCCC(C1)C(=O)NC1CCCCC1,0.968857245,1.150060223,0
19194,O=C1CC(C)(C)CC2NC(C)=C(C(OCC)=O)C(C3=CN(C4C=CC=CC=4)N=N3)C1=2,1.558162168,0.94664821,0
19195,N1(CC(=O)NC2C=CC=CC=2C(OCC)=O)C(=O)C2C=CC=CC=2C(N2CCCC(C)C2)=N1,0.619269579,2.17540403,0
19196,BrC1C=CC=CC=1CC(NCC1C=CC=CC=1)=O,1.957690929,0.761644525,0
19197,O=C(C1CC1(C)C)N1CC2CN(C3C=CC(C#N)=CN=3)CC2C1,0.998821902,0.997731318,0
19198,S1(C2C=CC=CC=2N(CC2CC2)C(=O)N1C1C=C(OC)C=C(OC)C=1)(=O)=O,1.008810121,0.861739803,0
19199,O=C(CN1CCC2CN(C3C=CC=CN=3)CC12)N1CCC(CC2C=CC=CC=2)CC1,0.689187113,1.319646934,0
19200,S1C=C(CC(NCC2C=CN=CC=2)=O)N=C1NC1C=CC=C(C(F)(F)F)C=1,0.868975055,1.059169109,0
19201,FC1C=CC2N=C(N3C(C)CC4CN(C(C)=O)CC34)OC=2C=1,0.729139989,1.0474338,0
19202,S1C=C(CC(N2CCN(C3C=CC=CC=3OC)CC2)=O)N=C1NC1C=CC=CC=1,0.439481637,1.305380481,0
19203,O=C(CN1CCN(CC(C2CC2)O)CC1)NC1C=C(C)ON=1,0.978845464,0.879918025,0
19204,O=C1C2=CC(=O)C(OCC)=CN2CCN1CCNC(C1C=CC=CC=1C)=O,0.958869026,1.109792007,0
19205,N1C(C2C=CC=C(F)C=2)=NOC=1C1=CC=CN=C1N1CCC(CC1)C(=O)N1CCC2(CC1)OCCO2,1.028786559,1.523519154,0
19206,N1C=NC2NN=CC=2C=1N1CC2CN(CC3C=CC=CC=3)CC2C1,1.12866875,1.1544322,0
19207,FC1C(C(C)C)=NC=NC=1N(C)C1CCCN(C2N=C(C)C=C(C)N=2)C1,0.858986836,1.236579359,0
19208,S(C1C=CC=C(C(F)(F)F)C=1)(N1CCC(COC2C=CC(F)=CN=2)C1)(=O)=O,0.858986836,0.847243245,0
19209,O=C(C1C=C(C2CCOCC2)N=CN=1)N1CCN(C2C=CC=CN=2)CC1,1.208574502,0.860589282,0
19210,FC1C=CC(C2C=C(C(N3CCC(OC4N=CC(OC)=CN=4)CC3)=O)N(C)N=2)=CC=1,0.739128208,0.931461341,0
19211,S1C=CC2=C(N3CCOC(C(NC4CC4)=O)C3)N=CN=C12,0.789069303,0.765326191,0
19212,FC1C=CC(OCC2CCN(C3C(C#N)=CC4COCCC=4N=3)C2)=NC=1,0.799057522,1.023733079,0
19213,FC1=C(C2CC2)N=C(N2CCN(C(C3CC(=O)N(C4C=CC=CC=4)C3)=O)CC2)NC1=O,1.148645188,0.883369587,0
19214,S1C2C=CC=CC=2N=C1N1CC2CN(C3C=CC(C)=NN=3)CC2C1,1.028786559,0.884059899,0
19215,O1CCC(C2C=C(N3CCN(C4C5C=NN(C)C=5N=C(C)N=4)CC3)N=CN=2)CC1,0.81903396,0.805364302,0
19216,O1CCC2C=CC=CC=2C1CN1CCC(OC2N=CC(OC)=CN=2)CC1,1.148645188,0.95677279,0
19217,FC(CN1CCC(N2CC(N3C(C)=NC4C=CC=CC3=4)C2)C1=O)(F)F,0.878963274,0.953321229,0
19218,S(CCC(F)(F)F)(N1CCC(OC2N=CC(C3=CN(C)N=C3)=CN=2)CC1)(=O)=O,0.868975055,0.858748449,0
19219,S(C1CC1)(NC1CCCN(C2C=CN=C3C=CC=CC=23)C1)(=O)=O,0.469446294,0.737023388,0
19220,S1C2C=CC=CC=2N=C1C(N1CCC(OC2N=CC(OC)=CN=2)CC1)=O,1.098704093,0.907070308,0
19221,S1C2C=CN=CC=2N=C1N1CCOC(C(NC2CC2)=O)C1,0.878963274,0.826994086,0
19222,O(C1CCN(C2C=CC3=NN=CN3N=2)CC1)C1N=CC(C2=CN(C)N=C2)=CN=1,0.779081084,0.792018265,0
19223,BrC1C=CC(CNC(C2C=C(C3CC3)N=CN=2)=O)=CC=1,1.158633407,0.986456217,0
19224,O=C(C1C2C=CC=CC=2N(C)N=1)N1CC2CCCC2(COC2N=CC(C)=CN=2)C1,0.71915177,1.047663904,0
19225,S(C1CC1)(NC1CCCN(CC2=NN=C(C)O2)C1)(=O)=O,0.958869026,0.931231237,0
19226,S1(C2C=CC=CC=2C(N2CCN(C3C=C(C(F)F)N=C(C)N=3)CC2)=N1)(=O)=O,0.81903396,1.040300573,0
19227,C12=C(SCC(=O)N1CC1CC1)C=NN(CC(=O)NC1=CC=C(C=C1)C(C)C)C2=O,0.868975055,1.032016826,0
19228,O(CC1CCN(C2C3N=CN(C)C=3N=CN=2)CC1)C1C=CC(C(C)(C)C)=NN=1,0.769092865,1.196541248,0
19229,ClC1C=CC(C2C=C3C(N(CC(NC4C=CC=CC=4C(F)(F)F)=O)N=CN3N=2)=O)=CC=1,1.568150387,0.917655096,0
19230,FC1C=CC(CNC(CCN2C=CN3N=CC=C3C2=O)=O)=CC=1,1.608103263,1.052035882,0
19231,O(C1CCN(C2N(C)C3C=CC=CC=3N=2)CC1)C1N=CC(OC)=CN=1,0.928904369,1.100127636,0
19232,O=C(N1CCCN(C2=C(C3C=CC=CC=3)C=NN2)CC1)OC(C)(C)C,0.988833683,1.225994571,0
19233,S1CC(CC(N2CCC(COC3C=CC(C(C)(C)C)=NN=3)C2)=O)N2C(=O)C=C(C)N=C12,1.088715874,0.945727794,0
19234,S(C1C=CC=CC=1F)(N1CC2CN(C3=NC=CS3)CC2C1)(=O)=O,1.198586283,1.18710698,0
19235,S(CC(N1CCC(C2C=CC3=CC=CN=C3N=2)CC1)=O)C1C=CN=CC=1,0.928904369,1.016829957,0
19236,S1(C2C=CC=CC=2N(CC(OC)=O)C(=O)N1C1C=CC(OC)=C(OC)C=1)(=O)=O,1.32843313,0.887741564,0
19237,S(C1C(C)=CC(C)=CC=1C)(N1CCN(C(C2=CC=CS2)=O)CC1)(=O)=O,1.188598064,1.023963183,0
19238,ClC1C=C(Cl)C=CC=1OCC(NCC(C1C=COC=1)N1CCSCC1)=O,1.01879834,1.36221619,0
19239,ClC1C=C(Cl)C=CC=1C1=CC(=O)C2C=CC(OC)=CC=2O1,1.238539159,0.635087278,0
19240,S(C1C=CC2CCCCC=2C=1)(NCC(C)(C1=CC=CS1)O)(=O)=O,1.048762997,0.984615385,0
19241,O=C1N(C)C2N=C3N(CC(C)=O)C(C)=C(C)N3C=2C(=O)N1C,1.168621626,0.778442123,0
19242,S1C=C(CC(N2CCCC2)=O)N=C1NC1C=CC(F)=CC=1,0.988833683,0.991288403,0
19243,S(C1C=CC(C(N2CCC(C3C=CC4=CC=CN=C4N=3)CC2)=O)=CC=1)(N(C)C)(=O)=O,0.789069303,1.182504899,0
19244,O=C(CCC1C=CC(OC)=CC=1)N1CC2CN(C3C=CC(C(C)(C)C)=NN=3)CC2C1,0.639246018,1.00854621,0
19245,FC(C1=NN=C(CN2CCN(C3C=C(C(F)F)N=C(C4CC4)N=3)CC2)O1)(F)F,0.908927931,0.873245007,0
19246,S(C1=CN(C)C(C(C)C)=N1)(N1CC2CN(C3=NC=CS3)CC2C1)(=O)=O,1.288480254,1.103349093,0
19247,O=C1N(C)C2N=C3N(CC(OC)=O)C(C4C=CC=CC=4)=CN3C=2C(=O)N1C,0.898939712,1.177672713,0
19248,S1(C2C=CC=CC=2N(CC2CCCOC2)C(=O)N1C1C=C(C)C=C(C)C=1)(=O)=O,0.779081084,1.237269671,0
19249,N12C(CC3=CC=C(C=C3)OC)=NN=C1SC(C1C=CC(=CC=1)OCC)=N2,1.028786559,1.10542003,0
19250,O1C(CN2CCN(C3C=C(C(C)(C)C)N=CN=3)CC2)=NC(C)=N1,0.978845464,0.994739964,0
19251,ClC1C=CC(NC(C2=CC(=O)C3C=CC=CC=3O2)=O)=CC=1C(C1C=CC=CC=1)=O,0.579316703,1.128890647,0
19252,FC1C=C(C(F)(F)F)C=NC=1N1CCC(OC2N=CC(C3=CN(C)N=C3)=CN=2)CC1,0.809045741,1.341276718,0
19253,S(C1CC1)(NC1CCN(CC2C=CC=CC=2C(F)(F)F)CC1)(=O)=O,0.809045741,1.030175994,0
19254,FC1C=NC(OCC23CCCC2CN(C2C(C#N)=NC=CN=2)C3)=NC=1,1.358397787,0.973340284,0
19255,BrC1C=NC(N2CCOC(C(NC3CC3)=O)C2)=NC=1,1.098704093,0.882219066,0
19256,FC1C=NC(OCC23CCCC2CN(C(C2C(C)=NOC=2C)=O)C3)=NC=1,0.978845464,0.774760458,0
19257,O=C(C1CN(C2C3CCCCC=3N=CN=2)CCO1)NC1CC1,0.779081084,0.770848689,0
19258,O(CC12CCCC1CN(C1N=CC=CN=1)C2)C1N=CC(C)=CN=1,0.878963274,0.947568627,0
19259,O(C)C1C(N(C)CC2CCN(C3C4C=CN=CC=4N=CN=3)CC2)=NC=CN=1,0.639246018,0.860359178,0
19260,S1C=CC=C1C(CNC(C1C=CC=C(C(F)(F)F)C=1)=O)O,1.807867643,0.773149729,0
19261,S1C=CC=C1C(N1CCCC2=CC(NC(NC3CCCCC3)=O)=CC=C12)=O,0.659222456,1.228525716,0
19262,ClC1C=NC(N2CC3CCCC3(COC3N=CC(F)=CN=3)C2)=NC=1,0.469446294,0.861279594,0
19263,S(C1CC1)(N1CCCN(C2CCCNC2=O)CC1)(=O)=O,1.038774778,0.757502652,0
19264,FC1C=NC(C(N2CC3CCCC3(COC3N=CC=C(C)N=3)C2)=O)=CC=1C,0.898939712,0.952861021,0
19265,FC1C=CC(N2N=C(C(NC3C=CC4N=CC=CC=4C=3)=O)N=N2)=CC=1,1.118680531,0.798000971,0
19266,O=C1C2C=CC=CC=2C(=O)N1C(C)C(N1CCC(OC2N=CC(OC)=CN=2)CC1)=O,0.848998617,0.750369425,0
